CNNVD,VEDAS
CNNVD-202502-1590,0.1714852
CNNVD-202502-159,0.1882492
CNNVD-202502-1589,0.1690439
CNNVD-202502-1588,0.1722091
CNNVD-202502-1587,0.1689291
CNNVD-202502-1586,0.1722665
CNNVD-202502-1585,0.1744212
CNNVD-202502-1584,0.1846234
CNNVD-202502-1583,0.2884828
CNNVD-202502-1582,0.1865836
CNNVD-202502-1581,0.1865836
CNNVD-202502-1580,0.1697087
CNNVD-202502-158,0.1841872
CNNVD-202502-1579,0.3330436
CNNVD-202502-1578,0.1867711
CNNVD-202502-1577,0.7299919
CNNVD-202502-1576,0.186595
CNNVD-202502-1575,0.1865491
CNNVD-202502-1574,0.2679457
CNNVD-202502-1573,0.1865405
CNNVD-202502-1572,0.1854711
CNNVD-202502-1571,0.7323919
CNNVD-202502-1570,0.1865261
CNNVD-202502-157,0.1867382
CNNVD-202502-1569,0.1866496
CNNVD-202502-1568,0.169316
CNNVD-202502-1567,0.1744254
CNNVD-202502-1566,0.1851907
CNNVD-202502-1565,0.1721629
CNNVD-202502-1564,0.1730396
CNNVD-202502-1563,0.1862191
CNNVD-202502-1562,0.3627049
CNNVD-202502-1561,0.185007
CNNVD-202502-1560,0.6575893
CNNVD-202502-156,0.1860239
CNNVD-202502-1559,0.6575893
CNNVD-202502-1558,0.6575893
CNNVD-202502-1557,0.6575893
CNNVD-202502-1556,0.3306977
CNNVD-202502-1555,0.3336848
CNNVD-202502-1554,0.1696023
CNNVD-202502-1553,0.1714078
CNNVD-202502-1552,0.1714078
CNNVD-202502-1551,0.171095
CNNVD-202502-1550,0.331801
CNNVD-202502-155,0.1856221
CNNVD-202502-1549,0.1696151
CNNVD-202502-1548,0.1696036
CNNVD-202502-1547,0.169556
CNNVD-202502-1546,0.1710443
CNNVD-202502-1545,0.1690411
CNNVD-202502-1544,0.1690411
CNNVD-202502-1543,0.171095
CNNVD-202502-1542,0.171095
CNNVD-202502-1541,0.1706329
CNNVD-202502-1540,0.171095
CNNVD-202502-154,0.1860239
CNNVD-202502-1539,0.171095
CNNVD-202502-1538,0.171095
CNNVD-202502-1537,0.3308404
CNNVD-202502-1536,0.3307158
CNNVD-202502-1535,0.1737099
CNNVD-202502-1534,0.3306816
CNNVD-202502-1533,0.1849611
CNNVD-202502-1532,0.2072999
CNNVD-202502-1531,0.1853227
CNNVD-202502-1530,0.1852251
CNNVD-202502-153,0.1841872
CNNVD-202502-1529,0.1854891
CNNVD-202502-1528,0.1736731
CNNVD-202502-1527,0.173062
CNNVD-202502-1526,0.1709811
CNNVD-202502-1525,0.1709811
CNNVD-202502-1524,0.1703115
CNNVD-202502-1523,0.1709811
CNNVD-202502-1522,0.1720966
CNNVD-202502-1521,0.1710931
CNNVD-202502-1520,0.1703115
CNNVD-202502-152,0.2845556
CNNVD-202502-1519,0.1709811
CNNVD-202502-1518,0.1709811
CNNVD-202502-1517,0.1709811
CNNVD-202502-1516,0.169316
CNNVD-202502-1515,0.1709811
CNNVD-202502-1514,0.1710931
CNNVD-202502-1513,0.1703115
CNNVD-202502-1512,0.1710873
CNNVD-202502-1511,0.1704234
CNNVD-202502-1510,0.1693332
CNNVD-202502-151,0.1841642
CNNVD-202502-1509,0.1710988
CNNVD-202502-1508,0.1710988
CNNVD-202502-1507,0.1709811
CNNVD-202502-1506,0.1703115
CNNVD-202502-1505,0.1849467
CNNVD-202502-1504,0.1709811
CNNVD-202502-1503,0.1709811
CNNVD-202502-1502,0.1718421
CNNVD-202502-1501,0.1710931
CNNVD-202502-1500,0.3363147
CNNVD-202502-150,0.1841872
CNNVD-202502-1499,0.1702098
CNNVD-202502-1498,0.1710931
CNNVD-202502-1497,0.1850816
CNNVD-202502-1496,0.1851046
CNNVD-202502-1495,0.8334447
CNNVD-202502-1494,0.1723236
CNNVD-202502-1493,0.3715893
CNNVD-202502-1492,0.1221455
CNNVD-202502-1491,0.1713083
CNNVD-202502-1490,0.1729794
CNNVD-202502-149,0.1856508
CNNVD-202502-1489,0.3319158
CNNVD-202502-1488,0.1711878
CNNVD-202502-1487,0.6173056
CNNVD-202502-1486,0.1738321
CNNVD-202502-1485,0.1738009
CNNVD-202502-1484,0.1687509
CNNVD-202502-1483,0.1687509
CNNVD-202502-1482,0.168946
CNNVD-202502-1481,0.1718013
CNNVD-202502-1480,0.1703431
CNNVD-202502-148,0.1841642
CNNVD-202502-1479,0.1686763
CNNVD-202502-1478,0.1851275
CNNVD-202502-1477,0.1850788
CNNVD-202502-1476,0.1729713
CNNVD-202502-1475,0.1853772
CNNVD-202502-1474,0.2597314
CNNVD-202502-1473,0.1725851
CNNVD-202502-1472,0.1688456
CNNVD-202502-1471,0.1686935
CNNVD-202502-1470,0.1688513
CNNVD-202502-147,0.1856106
CNNVD-202502-1469,0.1687136
CNNVD-202502-1468,0.1819975
CNNVD-202502-1467,0.1690439
CNNVD-202502-1466,0.1690439
CNNVD-202502-1465,0.1690526
CNNVD-202502-1464,0.1690439
CNNVD-202502-1463,0.1690439
CNNVD-202502-1462,0.1687366
CNNVD-202502-1461,0.1709983
CNNVD-202502-1460,0.1724821
CNNVD-202502-146,0.1841757
CNNVD-202502-1459,0.1737895
CNNVD-202502-1458,0.1654172
CNNVD-202502-1457,0.1713485
CNNVD-202502-1456,0.1737895
CNNVD-202502-1455,0.1710328
CNNVD-202502-1454,0.3625181
CNNVD-202502-1453,0.3309194
CNNVD-202502-1452,0.6131806
CNNVD-202502-1451,0.6165556
CNNVD-202502-1450,0.5941934
CNNVD-202502-145,0.1856106
CNNVD-202502-1449,0.1856795
CNNVD-202502-1448,0.1726501
CNNVD-202502-1447,0.1870992
CNNVD-202502-1446,0.1849668
CNNVD-202502-1445,0.5932172
CNNVD-202502-1444,0.1694458
CNNVD-202502-1443,0.1850013
CNNVD-202502-1442,0.3271418
CNNVD-202502-1441,0.3278859
CNNVD-202502-1440,0.5577252
CNNVD-202502-144,0.184213
CNNVD-202502-1439,0.1708396
CNNVD-202502-1438,0.1702914
CNNVD-202502-1437,0.1720122
CNNVD-202502-1436,0.1702914
CNNVD-202502-1435,0.1849439
CNNVD-202502-1434,0.1703718
CNNVD-202502-1433,0.1703488
CNNVD-202502-1432,0.5703872
CNNVD-202502-1431,0.1841699
CNNVD-202502-1430,0.1703287
CNNVD-202502-143,0.1849496
CNNVD-202502-1429,0.1852768
CNNVD-202502-1428,0.1853399
CNNVD-202502-1427,0.1841699
CNNVD-202502-1426,0.1841642
CNNVD-202502-1425,0.1703746
CNNVD-202502-1424,0.1842044
CNNVD-202502-1423,0.1841699
CNNVD-202502-1422,0.1841786
CNNVD-202502-1421,0.1841614
CNNVD-202502-1420,0.1841786
CNNVD-202502-142,0.3428762
CNNVD-202502-1419,0.1841815
CNNVD-202502-1418,0.1849353
CNNVD-202502-1417,0.1864487
CNNVD-202502-1416,0.1841929
CNNVD-202502-1415,0.1856164
CNNVD-202502-1414,0.1841843
CNNVD-202502-1413,0.1841699
CNNVD-202502-1412,0.1841699
CNNVD-202502-1411,0.1856279
CNNVD-202502-1410,0.1842159
CNNVD-202502-141,0.1709926
CNNVD-202502-1409,0.183596
CNNVD-202502-1408,0.1841699
CNNVD-202502-1407,0.1842016
CNNVD-202502-1406,0.1824786
CNNVD-202502-1405,0.1788193
CNNVD-202502-1404,0.1857886
CNNVD-202502-1403,0.1841786
CNNVD-202502-1402,0.1787533
CNNVD-202502-1401,0.1784361
CNNVD-202502-1400,0.1841671
CNNVD-202502-140,0.1709926
CNNVD-202502-1399,0.1841699
CNNVD-202502-1398,0.1841699
CNNVD-202502-1397,0.1841699
CNNVD-202502-1396,0.1856451
CNNVD-202502-1395,0.1856537
CNNVD-202502-1394,0.1855992
CNNVD-202502-1393,0.1841929
CNNVD-202502-1392,0.1842101
CNNVD-202502-1391,0.1841614
CNNVD-202502-1390,0.1827403
CNNVD-202502-139,0.1843221
CNNVD-202502-1389,0.1856365
CNNVD-202502-1388,0.1841728
CNNVD-202502-1387,0.1785402
CNNVD-202502-1386,0.18419
CNNVD-202502-1385,0.1842647
CNNVD-202502-1384,0.1828358
CNNVD-202502-1383,0.1828358
CNNVD-202502-1382,0.1827259
CNNVD-202502-1381,0.1842101
CNNVD-202502-1380,0.1842331
CNNVD-202502-138,0.1865979
CNNVD-202502-1379,0.1856049
CNNVD-202502-1378,0.1828563
CNNVD-202502-1377,0.1841757
CNNVD-202502-1376,0.1841671
CNNVD-202502-1375,0.1856049
CNNVD-202502-1374,0.1841642
CNNVD-202502-1373,0.1841728
CNNVD-202502-1372,0.18419
CNNVD-202502-1371,0.1841614
CNNVD-202502-1370,0.1827577
CNNVD-202502-137,0.170323
CNNVD-202502-1369,0.1828358
CNNVD-202502-1368,0.1856135
CNNVD-202502-1367,0.1856193
CNNVD-202502-1366,0.1856078
CNNVD-202502-1365,0.1842016
CNNVD-202502-1364,0.1849783
CNNVD-202502-1363,0.6578571
CNNVD-202502-1362,0.1865979
CNNVD-202502-1361,0.1871314
CNNVD-202502-1360,0.3648866
CNNVD-202502-136,0.1844455
CNNVD-202502-1359,0.8287189
CNNVD-202502-1358,0.1850013
CNNVD-202502-1357,0.1849496
CNNVD-202502-1356,0.1850271
CNNVD-202502-1355,0.1849783
CNNVD-202502-1354,0.4297386
CNNVD-202502-1353,0.3298181
CNNVD-202502-1352,0.1706067
CNNVD-202502-1351,0.1703777
CNNVD-202502-1350,0.1719008
CNNVD-202502-135,0.1836591
CNNVD-202502-1349,0.1849697
CNNVD-202502-1348,0.1709563
CNNVD-202502-1347,0.3351656
CNNVD-202502-1346,0.1743866
CNNVD-202502-1345,0.333232
CNNVD-202502-1344,0.1720169
CNNVD-202502-1343,0.1703
CNNVD-202502-1342,0.1849841
CNNVD-202502-1341,0.1703344
CNNVD-202502-1340,0.1753128
CNNVD-202502-134,0.1836591
CNNVD-202502-1339,0.172572
CNNVD-202502-1338,0.1733957
CNNVD-202502-1337,0.1699152
CNNVD-202502-1336,0.331319
CNNVD-202502-1335,0.172572
CNNVD-202502-1334,0.171822
CNNVD-202502-1331,0.171822
CNNVD-202502-1330,0.1850587
CNNVD-202502-133,0.1836591
CNNVD-202502-1329,0.1703231
CNNVD-202502-1328,0.1703231
CNNVD-202502-1327,0.1863128
CNNVD-202502-1326,0.171845
CNNVD-202502-1325,0.1692184
CNNVD-202502-1324,0.6110199
CNNVD-202502-1323,0.1851275
CNNVD-202502-1322,0.6131806
CNNVD-202502-1321,0.1850328
CNNVD-202502-1320,0.1850673
CNNVD-202502-132,0.1842331
CNNVD-202502-1319,0.185934
CNNVD-202502-1318,0.1643184
CNNVD-202502-1317,0.2898729
CNNVD-202502-1316,0.1703
CNNVD-202502-1315,0.611121
CNNVD-202502-1314,0.1851563
CNNVD-202502-1313,0.1718163
CNNVD-202502-1312,0.1758425
CNNVD-202502-1311,0.6124775
CNNVD-202502-1310,0.1849382
CNNVD-202502-131,0.1843221
CNNVD-202502-1309,0.6114148
CNNVD-202502-1308,0.1850328
CNNVD-202502-1307,0.1850615
CNNVD-202502-1306,0.1851476
CNNVD-202502-1305,0.1851476
CNNVD-202502-1304,0.1850214
CNNVD-202502-1303,0.1854576
CNNVD-202502-1302,0.1849984
CNNVD-202502-1301,0.1851161
CNNVD-202502-1300,0.1850243
CNNVD-202502-130,0.1842733
CNNVD-202502-1299,0.1851476
CNNVD-202502-1298,0.1851161
CNNVD-202502-1297,0.1851476
CNNVD-202502-1296,0.1850615
CNNVD-202502-1295,0.1851103
CNNVD-202502-1294,0.1851103
CNNVD-202502-1293,0.1851103
CNNVD-202502-1292,0.1851103
CNNVD-202502-1291,0.1861091
CNNVD-202502-1290,0.1851103
CNNVD-202502-129,0.1849984
CNNVD-202502-1289,0.1712739
CNNVD-202502-1288,0.1851103
CNNVD-202502-1287,0.1731536
CNNVD-202502-1286,0.185185
CNNVD-202502-1285,0.1854289
CNNVD-202502-1284,0.1861722
CNNVD-202502-1283,0.1851563
CNNVD-202502-1282,0.1861091
CNNVD-202502-1281,0.1861722
CNNVD-202502-1280,0.1851563
CNNVD-202502-128,0.1842331
CNNVD-202502-1279,0.1852882
CNNVD-202502-1278,0.1855839
CNNVD-202502-1277,0.1852797
CNNVD-202502-1276,0.1710873
CNNVD-202502-1275,0.1850702
CNNVD-202502-1274,0.1850673
CNNVD-202502-1273,0.1852882
CNNVD-202502-1272,0.1863855
CNNVD-202502-1271,0.3389896
CNNVD-202502-1270,0.1853141
CNNVD-202502-127,0.1709926
CNNVD-202502-1269,0.1853141
CNNVD-202502-1268,0.1706861
CNNVD-202502-1266,0.1853141
CNNVD-202502-1265,0.1228929
CNNVD-202502-1264,0.1704968
CNNVD-202502-1263,0.1718979
CNNVD-202502-1262,0.1850357
CNNVD-202502-1261,0.1703624
CNNVD-202502-1260,0.1718163
CNNVD-202502-126,0.1837481
CNNVD-202502-1259,0.1709553
CNNVD-202502-1258,0.1709203
CNNVD-202502-1257,0.1718249
CNNVD-202502-1256,0.1855494
CNNVD-202502-1255,0.1850702
CNNVD-202502-1254,0.1707348
CNNVD-202502-1253,0.1713049
CNNVD-202502-1252,0.1919236
CNNVD-202502-1251,0.1849295
CNNVD-202502-1250,0.1718163
CNNVD-202502-125,0.1709926
CNNVD-202502-1249,0.1718191
CNNVD-202502-1248,0.1736861
CNNVD-202502-1247,0.1718249
CNNVD-202502-1246,0.1720283
CNNVD-202502-1245,0.1731479
CNNVD-202502-1244,0.1710873
CNNVD-202502-1243,0.1722206
CNNVD-202502-1241,0.1726941
CNNVD-202502-1240,0.1849812
CNNVD-202502-124,0.1843938
CNNVD-202502-1239,0.1720541
CNNVD-202502-1238,0.1718564
CNNVD-202502-1237,0.17208
CNNVD-202502-1236,0.1709611
CNNVD-202502-1235,0.1728022
CNNVD-202502-1234,0.1709611
CNNVD-202502-1232,0.1710873
CNNVD-202502-1231,0.1849697
CNNVD-202502-123,0.1849984
CNNVD-202502-1229,0.1709553
CNNVD-202502-1228,0.1730963
CNNVD-202502-1227,0.1710873
CNNVD-202502-1226,0.1703057
CNNVD-202502-1225,0.1710471
CNNVD-202502-1223,0.1718048
CNNVD-202502-1222,0.172212
CNNVD-202502-1220,0.1710557
CNNVD-202502-122,0.1851649
CNNVD-202502-1219,0.1709248
CNNVD-202502-1218,0.1703029
CNNVD-202502-1217,0.1856394
CNNVD-202502-1216,0.4519759
CNNVD-202502-1215,0.1828757
CNNVD-202502-1214,0.1703029
CNNVD-202502-1213,0.1711017
CNNVD-202502-1212,0.1710127
CNNVD-202502-1211,0.1721087
CNNVD-202502-1210,0.1722091
CNNVD-202502-121,0.1709926
CNNVD-202502-1209,0.1732311
CNNVD-202502-1208,0.1715006
CNNVD-202502-1207,0.1709553
CNNVD-202502-1206,0.1709467
CNNVD-202502-1205,0.1711762
CNNVD-202502-1204,0.1709553
CNNVD-202502-1203,0.1711762
CNNVD-202502-1202,0.1716154
CNNVD-202502-1201,0.1710471
CNNVD-202502-1200,0.1730102
CNNVD-202502-120,0.1703057
CNNVD-202502-1199,0.17208
CNNVD-202502-1198,0.1709294
CNNVD-202502-1197,0.1709553
CNNVD-202502-1196,0.1709553
CNNVD-202502-1195,0.1737464
CNNVD-202502-1194,0.1710155
CNNVD-202502-1193,0.1722235
CNNVD-202502-1192,0.1849841
CNNVD-202502-1191,0.1856537
CNNVD-202502-1190,0.1855992
CNNVD-202502-119,0.1709926
CNNVD-202502-1189,0.3289389
CNNVD-202502-1188,0.658069
CNNVD-202502-1187,0.7107619
CNNVD-202502-1186,0.7107619
CNNVD-202502-1185,0.7114285
CNNVD-202502-1184,0.6428646
CNNVD-202502-1183,0.1850042
CNNVD-202502-1182,0.1698246
CNNVD-202502-1181,0.1803058
CNNVD-202502-1180,0.1850127
CNNVD-202502-118,0.1842876
CNNVD-202502-1179,0.1679642
CNNVD-202502-1178,0.1228929
CNNVD-202502-1177,0.1713578
CNNVD-202502-1176,0.1865032
CNNVD-202502-1175,0.1867411
CNNVD-202502-1174,0.185625
CNNVD-202502-1173,0.185648
CNNVD-202502-1172,0.7122857
CNNVD-202502-1170,0.1715843
CNNVD-202502-117,0.1842331
CNNVD-202502-1169,0.1841958
CNNVD-202502-1168,0.582741
CNNVD-202502-1167,0.1715872
CNNVD-202502-1166,0.1864802
CNNVD-202502-1165,0.2678573
CNNVD-202502-1164,0.2677006
CNNVD-202502-1163,0.2677167
CNNVD-202502-1162,0.2677167
CNNVD-202502-1161,0.4734581
CNNVD-202502-1160,0.2677167
CNNVD-202502-116,0.1842331
CNNVD-202502-1159,0.2677167
CNNVD-202502-1158,0.6530714
CNNVD-202502-1157,0.6575893
CNNVD-202502-1156,0.6575893
CNNVD-202502-1155,0.1841929
CNNVD-202502-1154,0.6575893
CNNVD-202502-1153,0.6575893
CNNVD-202502-1152,0.6568527
CNNVD-202502-1151,0.1849382
CNNVD-202502-1150,0.6575893
CNNVD-202502-115,0.1709926
CNNVD-202502-1149,0.6575893
CNNVD-202502-1148,0.6575893
CNNVD-202502-1147,0.6575893
CNNVD-202502-1146,0.6575893
CNNVD-202502-1145,0.1867526
CNNVD-202502-1144,0.6575893
CNNVD-202502-1143,0.6575893
CNNVD-202502-1142,0.6575893
CNNVD-202502-1141,0.1849382
CNNVD-202502-1140,0.1703459
CNNVD-202502-114,0.170323
CNNVD-202502-1139,0.6530714
CNNVD-202502-1138,0.6530714
CNNVD-202502-1137,0.6530714
CNNVD-202502-1136,0.6530714
CNNVD-202502-1135,0.3307158
CNNVD-202502-1134,0.6530714
CNNVD-202502-1133,0.6530714
CNNVD-202502-1132,0.1729499
CNNVD-202502-1131,0.1729326
CNNVD-202502-1130,0.267193
CNNVD-202502-113,0.1709926
CNNVD-202502-1129,0.2676966
CNNVD-202502-1128,0.2676966
CNNVD-202502-1127,0.33076
CNNVD-202502-1126,0.1865204
CNNVD-202502-1125,0.1836333
CNNVD-202502-1124,0.1837481
CNNVD-202502-1123,0.1745369
CNNVD-202502-1122,0.172437
CNNVD-202502-1121,0.1719299
CNNVD-202502-1120,0.172445
CNNVD-202502-112,0.170323
CNNVD-202502-1119,0.1856193
CNNVD-202502-1118,0.1724832
CNNVD-202502-1117,0.3315183
CNNVD-202502-1116,0.1867526
CNNVD-202502-1115,0.1867526
CNNVD-202502-1114,0.1725073
CNNVD-202502-1113,0.1725073
CNNVD-202502-1112,0.184477
CNNVD-202502-1111,0.1715666
CNNVD-202502-1110,0.1716129
CNNVD-202502-111,0.1843996
CNNVD-202502-1109,0.1729925
CNNVD-202502-1108,0.1837567
CNNVD-202502-1107,0.171876
CNNVD-202502-1106,0.1706383
CNNVD-202502-1105,0.1837051
CNNVD-202502-1104,0.1837567
CNNVD-202502-1103,0.1844684
CNNVD-202502-1102,0.1837079
CNNVD-202502-1101,0.1837079
CNNVD-202502-1100,0.183794
CNNVD-202502-110,0.1842331
CNNVD-202502-1099,0.1715847
CNNVD-202502-1098,0.1715847
CNNVD-202502-1097,0.1715847
CNNVD-202502-1096,0.1715847
CNNVD-202502-1095,0.1715847
CNNVD-202502-1094,0.1716691
CNNVD-202502-1093,0.1715847
CNNVD-202502-1092,0.1717153
CNNVD-202502-1091,0.1715847
CNNVD-202502-1090,0.183728
CNNVD-202502-109,0.170323
CNNVD-202502-1089,0.1716791
CNNVD-202502-1088,0.2069536
CNNVD-202502-1087,0.1720146
CNNVD-202502-1086,0.1837567
CNNVD-202502-1085,0.1846349
CNNVD-202502-1084,0.1869595
CNNVD-202502-1083,0.1846119
CNNVD-202502-1082,0.1846349
CNNVD-202502-1081,0.1859512
CNNVD-202502-1080,0.1846751
CNNVD-202502-108,0.1842302
CNNVD-202502-1079,0.1856576
CNNVD-202502-1078,0.1856576
CNNVD-202502-1077,0.1846119
CNNVD-202502-1076,0.1857322
CNNVD-202502-1075,0.2844352
CNNVD-202502-1074,0.1887115
CNNVD-202502-1073,0.2966941
CNNVD-202502-1072,0.6549464
CNNVD-202502-1071,0.1837739
CNNVD-202502-1070,0.2859543
CNNVD-202502-107,0.1709926
CNNVD-202502-1069,0.2082929
CNNVD-202502-1068,0.1816559
CNNVD-202502-1067,0.1852366
CNNVD-202502-1066,0.1843278
CNNVD-202502-1065,0.1703631
CNNVD-202502-1064,0.4214346
CNNVD-202502-1063,0.1821696
CNNVD-202502-1062,0.1852911
CNNVD-202502-1061,0.1821007
CNNVD-202502-1060,0.1820261
CNNVD-202502-106,0.170323
CNNVD-202502-1059,0.6578571
CNNVD-202502-1058,0.1837309
CNNVD-202502-1057,0.1838371
CNNVD-202502-1056,0.1838371
CNNVD-202502-1055,0.1857828
CNNVD-202502-1054,0.6578571
CNNVD-202502-1053,0.1838371
CNNVD-202502-1052,0.1846119
CNNVD-202502-1051,0.1845775
CNNVD-202502-1050,0.3868453
CNNVD-202502-105,0.170323
CNNVD-202502-1049,0.1825628
CNNVD-202502-1048,0.1859512
CNNVD-202502-1047,0.1846119
CNNVD-202502-1046,0.2822794
CNNVD-202502-1045,0.3887323
CNNVD-202502-1044,0.1837567
CNNVD-202502-1043,0.1838715
CNNVD-202502-1042,0.2033393
CNNVD-202502-1041,0.183685
CNNVD-202502-1040,0.183685
CNNVD-202502-104,0.1709926
CNNVD-202502-1039,0.1850281
CNNVD-202502-1038,0.1849554
CNNVD-202502-1037,0.1838256
CNNVD-202502-1036,0.1856336
CNNVD-202502-1035,0.186244
CNNVD-202502-1034,0.1841987
CNNVD-202502-1033,0.1856336
CNNVD-202502-1032,0.1841987
CNNVD-202502-1031,0.1867497
CNNVD-202502-1030,0.1854949
CNNVD-202502-103,0.1836591
CNNVD-202502-1029,0.1964015
CNNVD-202502-1028,0.1855379
CNNVD-202502-1027,0.1841929
CNNVD-202502-1026,0.6578571
CNNVD-202502-1025,0.1827694
CNNVD-202502-1024,0.1841987
CNNVD-202502-1023,0.1821955
CNNVD-202502-1022,0.1841987
CNNVD-202502-1021,0.185007
CNNVD-202502-1020,0.183619
CNNVD-202502-102,0.1709926
CNNVD-202502-1019,0.1841987
CNNVD-202502-1018,0.184964
CNNVD-202502-1017,0.1837165
CNNVD-202502-1016,0.1842016
CNNVD-202502-1015,0.1849783
CNNVD-202502-1014,0.1856164
CNNVD-202502-1013,0.6568527
CNNVD-202502-1012,0.1845344
CNNVD-202502-1011,0.1863999
CNNVD-202502-1010,0.6599464
CNNVD-202502-101,0.1842331
CNNVD-202502-1009,0.1850357
CNNVD-202502-1008,0.1857943
CNNVD-202502-1007,0.1849496
CNNVD-202502-1006,0.1862219
CNNVD-202502-1005,0.1858288
CNNVD-202502-1004,0.1850185
CNNVD-202502-1003,0.170994
CNNVD-202502-1002,0.1841786
CNNVD-202502-1001,0.1849783
CNNVD-202502-1000,0.3298849
CNNVD-202502-100,0.1842331
CNNVD-202502-099,0.1836591
CNNVD-202502-098,0.1842331
CNNVD-202502-097,0.1836563
CNNVD-202502-096,0.1842905
CNNVD-202502-095,0.1836563
CNNVD-202502-094,0.1709926
CNNVD-202502-093,0.170323
CNNVD-202502-092,0.1709467
CNNVD-202502-091,0.1709869
CNNVD-202502-090,0.1703316
CNNVD-202502-089,0.1703316
CNNVD-202502-088,0.1710184
CNNVD-202502-087,0.1709467
CNNVD-202502-086,0.1709467
CNNVD-202502-085,0.1709467
CNNVD-202502-084,0.1710242
CNNVD-202502-083,0.1702771
CNNVD-202502-082,0.1703459
CNNVD-202502-081,0.1709926
CNNVD-202502-080,0.1709926
CNNVD-202502-079,0.1710012
CNNVD-202502-078,0.1709926
CNNVD-202502-077,0.1703201
CNNVD-202502-076,0.1703172
CNNVD-202502-075,0.1872312
CNNVD-202502-074,0.1842302
CNNVD-202502-073,0.1710271
CNNVD-202502-072,0.1703602
CNNVD-202502-071,0.1856307
CNNVD-202502-070,0.1859952
CNNVD-202502-069,0.1703258
CNNVD-202502-068,0.3318763
CNNVD-202502-067,0.3299566
CNNVD-202502-066,0.3428903
CNNVD-202502-065,0.3314625
CNNVD-202502-064,0.7410039
CNNVD-202502-063,0.1859923
CNNVD-202502-062,0.1819171
CNNVD-202502-061,0.1849238
CNNVD-202502-060,0.1859923
CNNVD-202502-059,0.1859866
CNNVD-202502-058,0.1849238
CNNVD-202502-057,0.1851362
CNNVD-202502-056,0.1855934
CNNVD-202502-055,0.1864487
CNNVD-202502-054,0.184964
CNNVD-202502-053,0.1857704
CNNVD-202502-052,0.184964
CNNVD-202502-051,0.3625382
CNNVD-202502-050,0.1864544
CNNVD-202502-049,0.1849668
CNNVD-202502-048,0.1864544
CNNVD-202502-047,0.1703201
CNNVD-202502-046,0.1828269
CNNVD-202502-045,0.2676905
CNNVD-202502-044,0.1702392
CNNVD-202502-043,0.1859923
CNNVD-202502-042,0.1828613
CNNVD-202502-041,0.172924
CNNVD-202502-040,0.1708726
CNNVD-202502-039,0.1718421
CNNVD-202502-038,0.1730159
CNNVD-202502-037,0.1730159
CNNVD-202502-036,0.1730159
CNNVD-202502-035,0.1730159
CNNVD-202502-034,0.1730159
CNNVD-202502-033,0.1730159
CNNVD-202502-032,0.1718679
CNNVD-202502-031,0.1746058
CNNVD-202502-030,0.2714471
CNNVD-202502-029,0.1718564
CNNVD-202502-028,0.1729814
CNNVD-202502-027,0.171888
CNNVD-202502-026,0.1718564
CNNVD-202502-025,0.2715435
CNNVD-202502-024,0.171888
CNNVD-202502-023,0.1718679
CNNVD-202502-022,0.1718421
CNNVD-202502-021,0.1710299
CNNVD-202502-020,0.3522484
CNNVD-202502-019,0.1836218
CNNVD-202502-018,0.1823284
CNNVD-202502-017,0.1738801
CNNVD-202502-016,0.1823284
CNNVD-202502-015,0.1695663
CNNVD-202502-014,0.1695117
CNNVD-202502-013,0.1822538
CNNVD-202502-012,0.1849525
CNNVD-202502-011,0.1720085
CNNVD-202502-010,0.1852108
CNNVD-202502-009,0.171822
CNNVD-202502-008,0.1861875
CNNVD-202502-007,0.1739231
CNNVD-202502-006,0.1718564
CNNVD-202502-005,0.1730934
CNNVD-202502-004,0.1719167
CNNVD-202502-003,0.1719253
CNNVD-202502-002,0.171822
CNNVD-202502-001,0.172212
CNNVD-202501-999,0.1714355
CNNVD-202501-998,0.1715085
CNNVD-202501-997,0.1715085
CNNVD-202501-996,0.1718293
CNNVD-202501-995,0.1710821
CNNVD-202501-994,0.171745
CNNVD-202501-993,0.1696455
CNNVD-202501-992,0.4397106
CNNVD-202501-991,0.1696455
CNNVD-202501-990,0.1876626
CNNVD-202501-989,0.1695582
CNNVD-202501-988,0.1856681
CNNVD-202501-987,0.1856681
CNNVD-202501-986,0.1867841
CNNVD-202501-985,0.3413852
CNNVD-202501-984,0.1715264
CNNVD-202501-983,0.3305681
CNNVD-202501-982,0.1864716
CNNVD-202501-981,0.371416
CNNVD-202501-980,0.3421696
CNNVD-202501-979,0.183662
CNNVD-202501-978,0.3302613
CNNVD-202501-977,0.6247768
CNNVD-202501-976,0.1861731
CNNVD-202501-975,0.172348
CNNVD-202501-974,0.1864745
CNNVD-202501-973,0.3307025
CNNVD-202501-972,0.172066
CNNVD-202501-971,0.1721058
CNNVD-202501-970,0.1756734
CNNVD-202501-969,0.1748641
CNNVD-202501-968,0.2257474
CNNVD-202501-967,0.1720373
CNNVD-202501-966,0.3385835
CNNVD-202501-965,0.1731249
CNNVD-202501-964,0.1861703
CNNVD-202501-963,0.1861703
CNNVD-202501-962,0.5096201
CNNVD-202501-961,0.1718622
CNNVD-202501-960,0.1718163
CNNVD-202501-959,0.1728954
CNNVD-202501-958,0.1861703
CNNVD-202501-957,0.1718564
CNNVD-202501-956,0.1720172
CNNVD-202501-955,0.186595
CNNVD-202501-954,0.1221455
CNNVD-202501-953,0.1836763
CNNVD-202501-952,0.185204
CNNVD-202501-951,0.1718277
CNNVD-202501-950,0.1718277
CNNVD-202501-949,0.172066
CNNVD-202501-948,0.1694859
